input_id,title_maps,address_maps,IDSBR_best,nama_bps_best,alamat_bps_best,score_jw,label
97122976-c410-4dcb-a87a-9c771bd6f4b0,"kost exclusive mingguan, bulanan.","Jl. Bonto Mene No.34, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97502278,cv general konsultan,btn minasa upa blok k17 no 6,0.7,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost mahasiswi unm gunsar makassar,"Komp. UNM, F3, Jl. Raya Pendidikan No.9, Tidung, Rappocini, Makassar City, South Sulawesi 90222",5727445,kost kostan <muhammad nur syaheril>,jl faisal 14 no 12,0.83,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,heart smile kost,"No.A5/8, No No, Jl. Pelita Raya, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97474851,hexa mulia pt,jl. rappocini raya no. 92,0.77,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost rizqan,"RCMH+V2Q Kost Rizqan, Jl. Andi Djemma Lrg. 9, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97453552,kost putri,bonto tangnga,0.87,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,"kost pondok ipul, kost nyaman & super strategis","Jl. Hertasning II No.13, Tidung, Rappocini, Makassar City, South Sulawesi 90222",3653317,"pt induk sulmapa kekar - pt uwena pati rangga, kso",jl tidung mariolo lr i,0.71,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,sarana t-shirt,"Jl. RSI Faisal XIV No.4c, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3910854,saras,komp kodam gunung sari lama,0.87,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,rumah kost borneo,"RCWJ+HGP Rumah Kost Borneo, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498872,rumah kost (abdul),buakana,0.87,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,r clothing store,"Jl. Rappocini Raya No.194, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97499786,stc motor,jalan kelapa tiga 2 no 22,0.69,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost nabila,"Jl. RSI Faisal XVII No.10, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727387,kost <intan>,jalan karunrung raya 1,0.85,unmatch
b13d951a-0b0d-4f7c-a518-b1d0b03f519f,atha elektronik,"Rappocini, Jl. Pelita Raya Tengah No.16 blok a3c, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",3150581,citra elektrik,jl jipang raya,0.81,unmatch
b13d951a-0b0d-4f7c-a518-b1d0b03f519f,gadai elektronik,"Jl. Andi Djemma No.29A, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2891412,gasindo teknik,jl syech yusuf lr 2,0.83,unmatch
bc78d913-9690-40cf-b29b-63f6630c7aa4,cat house,"Jl. Landak Baru Lrg. III No.39-47, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97503457,pantry house,jalan pelita raya no 10,0.85,unmatch
d4c7f480-d489-47ca-aafb-30e91fec3cda,gelang handmade makassar,"7, Jl. Banta Bantaeng No.6, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",3166025,sma nahdiyat makassar,jl. rappocini raya,0.8,unmatch
039884df-d664-4502-8889-090c22d18dab,gor bulutangkis fik unm,"Jl. Wijaya Kusuma, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3670259,rutan,jl ap pettarani,0.74,unmatch
039884df-d664-4502-8889-090c22d18dab,kokeba outdoor,"RCVG+29X Kokeba Outdoor, Jl. Wijaya Kusuma III, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97455755,toko sembako (putri),jl kr bontotangnga,0.71,unmatch
039884df-d664-4502-8889-090c22d18dab,bentana motor sport,"Jl. Banta Bantaeng No.125C, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5513215,bentor,jalan landak baru lorong 8 buntu no 12,0.86,unmatch
039884df-d664-4502-8889-090c22d18dab,fitpro gym,"RCQM+W4R fitpro gym, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",3042266,fitra utama,btn mangasa permai,0.8,unmatch
039884df-d664-4502-8889-090c22d18dab,lapangan sepakbola fakultas olahraga unm banta-bantaeng,"Jl. Wijaya Kusuma No.42, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3309532,lembaga pusat pendidikan dan pelatihan keuangan daerah,jl landak baru lr 2,0.69,unmatch
039884df-d664-4502-8889-090c22d18dab,lapangan badminton banta bantaeng kampus poltekkes jurusan kesehatan lingkungan,"RCVG+9F7 Lapangan Badminton banta bantaeng Kampus Poltekkes Jurusan Kesehatan Lingkungan, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2887059,lembaga sertifikasi kompetensi pengelola lembaga kursus dan pelatihan cabang tuk-plkp sul-sel,jl aroepala komp permata hijau lestari blok,0.74,unmatch
039884df-d664-4502-8889-090c22d18dab,"makassar state university, faculty of sport science","Jl. Wijaya Kusuma No.14, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",5967075,makassar store,jl rappocini raya,0.84,unmatch
4ae7d5e1-289c-43f8-a2d5-5bbc6c71ab07,sewa sound dan lighting (energi sound n lighting),"Jl. Tidung Raya Stp I No.55 3 blok 17, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3831564,saudah,jl talasalapang raya komp puri bukit mas,0.74,unmatch
f97e713e-e3c3-4441-9d17-428ad2ec9969,king rental makassar,"Blok R1 No.10, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3933360,bintang beton makassar,jl pelita raya viii,0.82,unmatch
61701b2a-c106-437d-99ce-cad613f6af83,cakalang asap rica “ala-dhedhe”,"Jl. Wijaya Kusuma No.9 Blok K13, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",3634621,citra lakawan persada,jl hertasning,0.73,unmatch
966202cd-8899-45b8-9a58-239549e146cd,moslem products,"Blok A1, Jl. Minasa Upa No.13, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3282681,one nine production,jl tamalate 1 stp 36 blok,0.73,unmatch
b13d951a-0b0d-4f7c-a518-b1d0b03f519f,makassar,"RCRG+JH5 Makassar, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4102183,makassar mart,jl rutan,0.92,unmatch
074c5d21-131c-4775-849e-f5c530babea2,pt. emilindo persada arsitektur,"Kompleks, Ruko New Zamrud, Jl. A. P. Pettarani Blok A16, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3803269,emilindo persada arsitektur,"jl ap pettarani, komp. ruko new zamrud",0.86,unmatch
4b39702e-d7c3-45a2-bc54-15e4a39163ba,foto copy assifa,"Jl. Wijaya Kusuma No.62, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5853166,foto copy audia,jl landak baru no 128,0.94,unmatch
4b39702e-d7c3-45a2-bc54-15e4a39163ba,knw print fotocopy dan percetakan,"Jl. RSI Faisal XIV, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2877321,kjpp sugianto prasodjo dan rekan,jl rsi faisal xii,0.69,unmatch
a029e393-803f-438a-8c74-fa1bc016d9d8,toko service laptop,"RCPP+248 Toko service laptop, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502013,toko elvira,tamalate 4 no 1,0.9,unmatch
a029e393-803f-438a-8c74-fa1bc016d9d8,toko komputer city,"Jl. Andi Djemma, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97455755,toko sembako (putri),jl kr bontotangnga,0.86,unmatch
83740b95-728d-40ba-874a-e6bc5b1049b6,sdp beauty,"RCQF+VJQ SDP Beauty, Jl. Banta Bantaeng Lrg. 2, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",97481017,pembuat jelly,jl faisal 9 no 27,0.72,unmatch
83740b95-728d-40ba-874a-e6bc5b1049b6,aa shop,"Jl. Wijaya Kusuma III No.7 Blok k 23, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407359,karina shop,btn minasa upa,0.88,unmatch
362afcf2-2229-4ea9-bfde-900d1106d2a6,bunda laundry,"Jl. RSI Faisal XIV No.15, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",2824677,bunda,perumahan btn minasa upa,0.88,unmatch
19164728-1a71-4b56-83de-a2d364f50d86,kopimario,"Jl. Pinang No.26, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3571118,kopi kopi,jl toddopuli raya,0.83,unmatch
d705b4f4-d347-400d-96a1-a847b7e397c0,uchy salon,"Jl. Landak Baru Lorong 8 No.24, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489773,usaha galon,jl sultan alauddin no 259,0.78,unmatch
d705b4f4-d347-400d-96a1-a847b7e397c0,salon kasih,"Jl. Banta Bantaeng Lrg. 3 No.23, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97491417,salon khamila,btn minasa upa blok j3 no 8,0.92,unmatch
d705b4f4-d347-400d-96a1-a847b7e397c0,oldy salon,"Jl. Banta Bantaeng No.55, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97487032,iloki salon,jl aroepala no 59b,0.8,unmatch
d705b4f4-d347-400d-96a1-a847b7e397c0,salon gaya makassar,"Jl. Bonto Mene I No.28, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3166025,sma nahdiyat makassar,jl. rappocini raya,0.86,unmatch
d705b4f4-d347-400d-96a1-a847b7e397c0,sopi hairstylist,"Lorong 4 No.10, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489409,smp trisakti,jl aroepala no 5,0.75,unmatch
0ebfcbba-0189-466b-b43f-ab6cd50688a4,harum manis,"Jl. Monginsidi Baru No.38, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90142",3543768,haruka,jl hertasning baru,0.86,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,hazet baju bodo,"blok A4 nomor 5, Jl. Minasa Upa, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90142",97500671,lesehan bu como,jl sultan alauddin,0.7,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,baju branded anak yuki junior,"Jl. Tamalate IV No.27 A, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97504909,bank rakyat indonesia pt,jl aroepala,0.77,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,thriftone store,"Jl. Bonto Mene I No.18C, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4496111,tri star,"btn minasa upa blok b 4 no 17 rt 001 rw 003, karunrung",0.76,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,andita shopp,"Ruko Mustika Mega Sari No.A1-06, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4328643,andira,btn minasa upa,0.85,unmatch
09bc10ac-b99b-4282-8bb9-0997b805069d,kost dearima,"Jl. Tidung I No.9, Bonto Makkio, Rappocini, Makassar City, South Sulawesi 90222",3691386,kosh media tama,"jl rappocini raya no 99a rt.001 rw.004, buakana",0.86,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,daeng collection,"RFF2+QC4 Daeng Collection, Jl. Tidung 10, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490261,ukail colection,btn minasa upa n2 no 19,0.82,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,difa fashion makassar,"STP 3/28, Blok 20, Jl. Bonto Daeng Ngirate, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4463453,difa utama teknik,jl syekh yusuf raya,0.82,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,rumah jahit emhi,"RCMV+483 Rumah Jahit Emhi, Jl. Yusuf Daeng Ngawing, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2846258,rumah indah,jl sultan alauddin al azhar i,0.85,unmatch
38d8da8a-e5b5-462a-854f-ce700f19c933,toko royama collection makassar.,"Jl. Toddopuli Raya No.4, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97488599,toko cahaya sampurna,jl landak baru no 122,0.83,unmatch
9006d732-d9ca-4748-89ec-7269e6304af1,kios mapala,"RCJP+V69 Kios Mapala, Jl. Mapala Raya, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5729352,kios mappala <naima>,mappala blok e 23 no 2,0.91,match
43fe381a-14ea-45fb-aaa0-61f77e419a64,barbershop,"RCRG+P6M Barbershop, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",97482949,audrey baby shop,jl.sungai saddang baru,0.75,unmatch
362afcf2-2229-4ea9-bfde-900d1106d2a6,mene laundry,"jalan Bonto Cinde No.7, Bua Kana, Makassar, Makassar City, South Sulawesi 90222",97503411,freze laundry,jl rs faisal raya no 8,0.87,unmatch
362afcf2-2229-4ea9-bfde-900d1106d2a6,vebri laundry,"Jl. Banta Bantaeng No.8, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",97495701,cheria laundry,jl mapala 2 blok a/3 no 5,0.85,unmatch
4416a62b-34b3-40fc-9ecc-1448e979a5b4,royal parfume,"Jl. Rappocini Raya, Rappocini, Makassar City, South Sulawesi 90222",3476949,royal medika prima,jl tidung 5 stp 9,0.86,unmatch
362afcf2-2229-4ea9-bfde-900d1106d2a6,madina laundry,"RCJV+W98 Madina Laundry, Jl. Bonto Daeng Ngirate, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3742610,madina,jl rappocini raya,0.89,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,mabes kongsi,"Jl. A. P. Pettarani No.25, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3654317,malista kontruksi,jl pelita raya ii perum pelita regency,0.81,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,warkop 59 basecamp team fiber 59,"Jl. Pelita 2 No.59, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490532,warkop ss,jl tamalate 1,0.83,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,arion coffee shop makassar,"Jl. Rappocini Raya No.225E, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97486760,arimatea makassar,jl ap pettarani ruko bisnis centre blok b 7,0.79,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,n. coffee,"Jl. Pelita 2 No.2A, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97475289,jendela coffe,buakana,0.75,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,makassar elite,"Ruko New Zamrud, no G4 kompleks new, Jl. A. P. Pettarani, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97479226,makassar pet clinic,jl mon emmy saelan no. 103 a,0.91,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,warung bundi,"RCQP+PPX Warung bundi, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97499957,warung ida,kompleks kodam katangka elok e5,0.91,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,rockfort makassar,"Komp, Ruko New Zamrud, Jl. Andi Pangeran Pettarani, Bua Kana, Rappocini, Makassar City, South Sulawesi 90222",4089175,kurir makassar,"jl.tidung i stp i no.6, bonto makkio",0.83,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,mini big cafe,"Lrg. 11 No.13, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97506026,mini market,kampus unismuh jl sultan alauddin no 259,0.83,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,flo coffee,"Jl. Pelita 2 No.2, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97504910,herts coffe,jl aroepala no 255,0.72,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,kobu,"PELITA RAYA, Jln Kompleks Pelita Permai 6 Blok D/16, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4431603,konsep bangun mandiri,"jl.tidung x no.4, mappala",0.78,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,kedai tetta coffee,"warung putri / buka, toko rara / pak ucok / jl. buakana 29, patokan sebelum No.08.00, RT.22.00/RW.1mb / sa3296, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502030,kedai intan,jl raya pendidikan depan indomart,0.83,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,meet coffee,"Jl. Pelita Raya VI No.9 blok a34, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97504910,herts coffe,jl aroepala no 255,0.82,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,adiba cafe,"Jl. Pelita Raya VIII No.17, Bua Kana, Rappocini, Makassar City, South Sulawesi 90231",3963108,adiatma,jl sungai saddang baru,0.82,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,moki kopi,"RCWP+97M MOKI KOPI, Jl. Pelita Raya, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",3571118,kopi kopi,jl toddopuli raya,0.88,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,warkop kampoeng clasik,"Jl. Pelita 2 No.6, Bua Kana, Rappocini, Makassar City, South Sulawesi 90222",97459169,warkop cangkir,jl landak baru no12,0.89,unmatch
fcf2c153-7414-43ba-a446-a40a8eb6460f,kios glory (bakso khusus),"RCMW+RG7 Kios Glory (Bakso Khusus), Jl. Hertasning Barat IV, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97481116,koya,jl ap pettarani centre blok b 2,0.75,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,kopi tonari,"Jl. Buakana Blok C No.4, Bua Kana, Rappocini, Makassar City, South Sulawesi 90222",3571118,kopi kopi,jl toddopuli raya,0.88,unmatch
c3dad3f9-c5c8-457e-a04e-2ffe70a88377,warkop sija bontomene,"RCMJ+G27 Warkop Sija Bontomene, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97493517,warkop malomo,rappocini,0.86,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,homie coffeee,"Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97504910,herts coffe,jl aroepala no 255,0.8,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,houslatte pelita,"Jl. Pelita Raya No.A32 no 15, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5853155,jual tiket pesawat online,bumi bosowa permai blok a1 no 18,0.74,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,hunter coffee,"Lrg. 3, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97504910,herts coffe,jl aroepala no 255,0.87,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,kopi hanya kau,"Jl. Pelita Raya No.A5/08, RT.001/RW.07, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97497606,koperasi (abd kasim),sungai saddang baru lr mu`min 2 no 13 c,0.79,unmatch
1c936664-6ef7-420a-bc05-2bfe51069095,kopi tata,"Jl. Buakana No.20a, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97474054,kopi sahabat (maemunah),jl tidung 10 no 8,0.82,unmatch
cf5a5b44-1840-40c9-bbff-bc05c53a6dc9,travel umroh terbaik - travel haji terbaik - travel agent - travel terdekat,"Jl. Banta Bantaeng No.60, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97469231,tiki,jl aroepala no 41,0.68,unmatch
06d1229a-93a7-4e98-ac65-722d24f56f65,mario outdoor,"Jl. Minasa Upa No.17 BLOK A2, Karunrung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3101435,mario pulana,jl pelita ii,0.82,unmatch
7978aefe-680b-4749-8d51-4781ae0fc31e,media digital kreasi,"Jl. Letjen Hertasning, Kompleks Permata Hijau Permai, Blok G1 Kelurahan, Kecamatan Rappocini, Kassi-Kassi, Makassar, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2522862,media kreasi,jl komplek mangasa permai  skardan,0.87,unmatch
707875e9-4149-45e8-88bd-7cd4bc37182d,mario putra,"Jl. Minasa Upa No.7 blok c3 no, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3101435,mario pulana,jl pelita ii,0.91,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,angkringan reog,"Jl. Minasa Upa No.J9.19, RT.001/RW.12, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4293035,andry bintang cemerlang,jl sultan alauddin komp griya fajar mas,0.77,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,angkringan kuyyy,"Jl. Rappocini Raya No.107A, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407376,kantin tayang,jalan benungan bili bili,0.7,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,angkringan nyusuu,"Jl. Sultan Alauddin No.191, Gunung Sari, Rappocini, Makassar City, South Sulawesi 90221",5407406,warung kelontong (yunus),jalan beringin,0.72,unmatch
44f248f3-356d-4d7c-9e6d-ad523b45d83f,toko kosmetik bebwhitec mks,"Jl. Tidung Mariolo No.2D, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97489155,toko obat berizin,jl pinang no 163,0.7,unmatch
44f248f3-356d-4d7c-9e6d-ad523b45d83f,beauty me makassar,"Jl. Mapala Raya, Tidung, Rappocini, Makassar City, South Sulawesi 90222",2894489,mitra makassar,buakana komp.palm crystal b/6,0.81,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,semacam angkringan,"Jl. Sultan Alauddin No.139, Gn. Sari, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90222",2881232,mata angin,jl rappocini raya lr.5,0.8,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,gerobak makassar,"Jl. Tidung IX Stp. 3 No.92 A, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500861,gerai khas,jl ap pettarani,0.81,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,heiwa angkringan & kopi,"Jl. Landak Baru Lorong 8 No.22A, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",2999235,inna rivano,raya pendidikan komp. unm,0.71,unmatch
c5490e10-d971-4abe-84e0-798d23624df8,bertemu di atap.,"Jl. Bumi 18 No.A16/1, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2817387,berkah putri mandiri,jl landak baru,0.82,unmatch
d9cd59de-15d4-4570-9f73-65c7d10c0e31,paduka sport makassar,"Jl. Andi Djemma No.85 D, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",2602676,padar mitra persada,jl btn minasa upa,0.82,unmatch
d9cd59de-15d4-4570-9f73-65c7d10c0e31,serba hobi makassar ( hobi kamera - hobi musik - hobi sepeda - hobi dekor - hobi olahraga - hobi kopi - serba viral ),"Jl. Rappocini Raya No.96B, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90216",3182274,rama,"jl jipang raya no 25e rt.003 rw.004, karunrung",0.68,unmatch
ba43574d-f66e-49fb-9888-eef0af1a47d2,wisma pelita,"RCXM+5G9 Wisma Pelita, Unnamed Road, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500794,wisma pelita mas,jl pelita raya,0.95,unmatch
ba43574d-f66e-49fb-9888-eef0af1a47d2,lydiana wisma,"Jalan Pelita Raya No.45, Balla Parang, Panakkukang, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90231",4372134,lana,jl landak baru lr vi,0.79,unmatch
27288498-52ff-4f83-be54-2a7b84eaff07,palekko manu,"Jl Pettarani Ruko New Zamrud Nomor A26, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97487830,salon emanuel,jl wijaya kusuma 1,0.78,unmatch
d9cd59de-15d4-4570-9f73-65c7d10c0e31,neo sport,"Ruko Puri Mutiara Square, Jl. Monginsidi Baru No. 07, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2636937,neshia pratama,jl landak baru,0.77,unmatch
cbd51d1c-b3ec-49bc-9c2b-ab3d6de4dccc,pangkas rambut jaka (2) madura,"Jl. Tamalate VI, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5965487,pangkas rambut madura,jalan minasa upa blok a,0.92,unmatch
27288498-52ff-4f83-be54-2a7b84eaff07,dapur bundakoe,"BTN Agraria Blok K No 5, Karunrung, Rappocini, Makassar City, South Sulawesi 90221",97443160,dapur restoran,jl talasalapang,0.85,unmatch
27288498-52ff-4f83-be54-2a7b84eaff07,bakso eno,"Jl. Cilallang Jaya 2 No.11, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727394,bakso perintis,j l tamalate 1 no 3,0.89,unmatch
86dbb69f-4400-4759-b219-b1637a42c1ee,toko cat seribu warna,"Jl. Sungai Saddang Baru No.11C, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232",97493297,toko suara prima,rappocini,0.87,unmatch
86dbb69f-4400-4759-b219-b1637a42c1ee,tujuh warna jaya,"Jl. Tamalate No.5B, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",6425423,"tujuh purnama, cv",jl raya pendidikan a no 2,0.85,unmatch
56f0432b-9368-447d-b79b-15aa96a627a4,foto copy fadhel,"Lorong 9 No.19, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97473737,foto copy,jl talasalapang perum jipang permai blok dp 9 no 5,0.91,unmatch
